Train Loss=1.8955, Train Acc=0.3304 | Val Loss=1.9032, Val Acc=0.2459
Train Loss=0.1640, Train Acc=0.9978 | Val Loss=0.6206, Val Acc=0.8361
Train Loss=0.2512, Train Acc=0.9690 | Val Loss=0.6631, Val Acc=0.7869
Train Loss=0.2043, Train Acc=0.9911 | Val Loss=0.5725, Val Acc=0.8525
Train Loss=0.2010, Train Acc=0.9823 | Val Loss=0.6375, Val Acc=0.8361
Train Loss=0.3096, Train Acc=0.9424 | Val Loss=0.9988, Val Acc=0.6393
Train Loss=0.4533, Train Acc=0.8714 | Val Loss=1.2160, Val Acc=0.5738
Train Loss=0.4512, Train Acc=0.8869 | Val Loss=0.7694, Val Acc=0.6885
Train Loss=0.4154, Train Acc=0.9024 | Val Loss=0.7972, Val Acc=0.7213
Train Loss=0.3441, Train Acc=0.9446 | Val Loss=0.7356, Val Acc=0.7377
Train Loss=0.2915, Train Acc=0.9712 | Val Loss=0.7293, Val Acc=0.7377
Train Loss=0.2828, Train Acc=0.9667 | Val Loss=1.0141, Val Acc=0.7213
Train Loss=0.4054, Train Acc=0.8869 | Val Loss=1.0043, Val Acc=0.6557
Train Loss=0.3990, Train Acc=0.9268 | Val Loss=0.8086, Val Acc=0.7377
Train Loss=0.3275, Train Acc=0.9424 | Val Loss=0.7180, Val Acc=0.8033
Train Loss=0.2723, Train Acc=0.9734 | Val Loss=0.7004, Val Acc=0.7705
Train Loss=0.2331, Train Acc=0.9800 | Val Loss=0.6495, Val Acc=0.8033
Train Loss=0.1905, Train Acc=0.9933 | Val Loss=0.6480, Val Acc=0.8197
Train Loss=0.1554, Train Acc=0.9956 | Val Loss=0.7015, Val Acc=0.7705
Train Loss=0.1452, Train Acc=0.9978 | Val Loss=0.6515, Val Acc=0.8033
Train Loss=0.1434, Train Acc=1.0000 | Val Loss=0.6533, Val Acc=0.8197
Train Loss=0.1341, Train Acc=1.0000 | Val Loss=0.6643, Val Acc=0.8197
Train Loss=0.1332, Train Acc=1.0000 | Val Loss=0.6663, Val Acc=0.8197
Train Loss=0.1305, Train Acc=0.9978 | Val Loss=0.6972, Val Acc=0.7869
Train Loss=0.2540, Train Acc=0.9557 | Val Loss=0.7097, Val Acc=0.7705
Train Loss=0.2344, Train Acc=0.9667 | Val Loss=0.7117, Val Acc=0.7869
Train Loss=0.2751, Train Acc=0.9490 | Val Loss=0.9785, Val Acc=0.6885
Train Loss=0.2643, Train Acc=0.9490 | Val Loss=1.1153, Val Acc=0.6885
Train Loss=0.2273, Train Acc=0.9823 | Val Loss=0.9167, Val Acc=0.7377
Train Loss=0.1831, Train Acc=0.9889 | Val Loss=0.6457, Val Acc=0.8361
Train Loss=0.1720, Train Acc=0.9956 | Val Loss=0.8308, Val Acc=0.8033
Train Loss=0.1521, Train Acc=0.9956 | Val Loss=0.6512, Val Acc=0.8197
Train Loss=0.1465, Train Acc=1.0000 | Val Loss=0.7054, Val Acc=0.8361
Train Loss=0.1282, Train Acc=1.0000 | Val Loss=0.7535, Val Acc=0.8525
Train Loss=0.1306, Train Acc=0.9933 | Val Loss=0.7086, Val Acc=0.8033
Train Loss=0.1224, Train Acc=1.0000 | Val Loss=0.7925, Val Acc=0.7705
Train Loss=0.2134, Train Acc=0.9579 | Val Loss=0.7867, Val Acc=0.7869
Train Loss=0.1758, Train Acc=0.9756 | Val Loss=0.7552, Val Acc=0.7705
Train Loss=0.1380, Train Acc=0.9933 | Val Loss=0.7664, Val Acc=0.7869
