Train Loss=1.8116, Train Acc=0.3487 | Val Loss=1.9095, Val Acc=0.4272
Train Loss=0.4131, Train Acc=0.9172 | Val Loss=0.9211, Val Acc=0.7954
Train Loss=0.4008, Train Acc=0.9215 | Val Loss=0.9406, Val Acc=0.8061
Train Loss=0.3958, Train Acc=0.9233 | Val Loss=0.9260, Val Acc=0.8274
Train Loss=0.3573, Train Acc=0.9430 | Val Loss=0.8963, Val Acc=0.8206
Train Loss=0.3445, Train Acc=0.9477 | Val Loss=0.8939, Val Acc=0.8372
Train Loss=0.3328, Train Acc=0.9473 | Val Loss=0.8541, Val Acc=0.8374
Train Loss=0.3133, Train Acc=0.9562 | Val Loss=0.9677, Val Acc=0.8125
Train Loss=0.3204, Train Acc=0.9464 | Val Loss=0.8849, Val Acc=0.8372
Train Loss=0.2955, Train Acc=0.9593 | Val Loss=0.8687, Val Acc=0.8441
Train Loss=0.2734, Train Acc=0.9609 | Val Loss=0.8658, Val Acc=0.8474
Train Loss=0.2560, Train Acc=0.9700 | Val Loss=0.8914, Val Acc=0.8412
Train Loss=0.2564, Train Acc=0.9676 | Val Loss=0.8529, Val Acc=0.8490
Train Loss=0.2463, Train Acc=0.9722 | Val Loss=0.8373, Val Acc=0.8509
Train Loss=0.2243, Train Acc=0.9808 | Val Loss=0.9100, Val Acc=0.8298
Train Loss=0.2576, Train Acc=0.9675 | Val Loss=0.8380, Val Acc=0.8448
Train Loss=0.2326, Train Acc=0.9749 | Val Loss=0.8761, Val Acc=0.8471
Train Loss=0.2128, Train Acc=0.9780 | Val Loss=0.9521, Val Acc=0.8403
Train Loss=0.2078, Train Acc=0.9813 | Val Loss=0.9099, Val Acc=0.8457
Train Loss=0.1915, Train Acc=0.9878 | Val Loss=0.8848, Val Acc=0.8505
Train Loss=0.1752, Train Acc=0.9914 | Val Loss=0.8108, Val Acc=0.8590
Train Loss=0.1745, Train Acc=0.9909 | Val Loss=0.8056, Val Acc=0.8535
Train Loss=0.1818, Train Acc=0.9891 | Val Loss=0.8049, Val Acc=0.8597
Train Loss=0.1800, Train Acc=0.9880 | Val Loss=0.8251, Val Acc=0.8512
Train Loss=0.1985, Train Acc=0.9817 | Val Loss=0.7756, Val Acc=0.8611
Train Loss=0.1755, Train Acc=0.9878 | Val Loss=0.8049, Val Acc=0.8600
Train Loss=0.1592, Train Acc=0.9940 | Val Loss=0.8070, Val Acc=0.8602
Train Loss=0.1649, Train Acc=0.9919 | Val Loss=0.7979, Val Acc=0.8611
Train Loss=0.1569, Train Acc=0.9933 | Val Loss=0.7841, Val Acc=0.8590
Train Loss=0.1698, Train Acc=0.9884 | Val Loss=0.9113, Val Acc=0.8324
Train Loss=0.1832, Train Acc=0.9782 | Val Loss=0.8374, Val Acc=0.8590
Train Loss=0.1491, Train Acc=0.9938 | Val Loss=0.9037, Val Acc=0.8545
Train Loss=0.1416, Train Acc=0.9952 | Val Loss=0.9178, Val Acc=0.8462
Train Loss=0.1713, Train Acc=0.9860 | Val Loss=0.8019, Val Acc=0.8604
Train Loss=0.1504, Train Acc=0.9919 | Val Loss=0.8080, Val Acc=0.8611
Train Loss=0.1404, Train Acc=0.9970 | Val Loss=0.8448, Val Acc=0.8597
Train Loss=0.1360, Train Acc=0.9949 | Val Loss=0.8188, Val Acc=0.8621
Train Loss=0.1473, Train Acc=0.9950 | Val Loss=0.8316, Val Acc=0.8623
Train Loss=0.1960, Train Acc=0.9708 | Val Loss=1.0079, Val Acc=0.8350
Train Loss=0.1412, Train Acc=0.9950 | Val Loss=0.7876, Val Acc=0.8666
Train Loss=0.1319, Train Acc=0.9949 | Val Loss=0.8137, Val Acc=0.8559
Train Loss=0.1378, Train Acc=0.9915 | Val Loss=0.9808, Val Acc=0.8452
Train Loss=0.1474, Train Acc=0.9862 | Val Loss=0.8338, Val Acc=0.8602
Train Loss=0.1299, Train Acc=0.9974 | Val Loss=0.8822, Val Acc=0.8566
Train Loss=0.1280, Train Acc=0.9958 | Val Loss=0.8503, Val Acc=0.8611
Train Loss=0.1185, Train Acc=0.9979 | Val Loss=0.8485, Val Acc=0.8619
Train Loss=0.1230, Train Acc=0.9977 | Val Loss=0.8436, Val Acc=0.8611
