Train Loss=2.6800, Train Acc=0.3510 | Val Loss=3.5060, Val Acc=0.3295
Train Loss=1.0658, Train Acc=0.7247 | Val Loss=2.4654, Val Acc=0.6207
Train Loss=1.0034, Train Acc=0.7294 | Val Loss=2.4193, Val Acc=0.6497
Train Loss=0.9431, Train Acc=0.7502 | Val Loss=2.3630, Val Acc=0.6402
Train Loss=0.9393, Train Acc=0.7636 | Val Loss=2.2143, Val Acc=0.6929
Train Loss=0.9462, Train Acc=0.7622 | Val Loss=2.2964, Val Acc=0.6881
Train Loss=0.8945, Train Acc=0.7751 | Val Loss=2.5336, Val Acc=0.6031
Train Loss=0.8907, Train Acc=0.7753 | Val Loss=2.3098, Val Acc=0.6793
Train Loss=0.8181, Train Acc=0.7971 | Val Loss=2.2590, Val Acc=0.6694
Train Loss=0.8022, Train Acc=0.8089 | Val Loss=2.6352, Val Acc=0.5647
Train Loss=0.7987, Train Acc=0.8225 | Val Loss=2.2689, Val Acc=0.6836
Train Loss=0.7670, Train Acc=0.8279 | Val Loss=2.3107, Val Acc=0.6613
Train Loss=0.7390, Train Acc=0.8355 | Val Loss=2.1587, Val Acc=0.6819
Train Loss=0.7281, Train Acc=0.8394 | Val Loss=2.0455, Val Acc=0.7425
Train Loss=0.6371, Train Acc=0.8659 | Val Loss=2.0944, Val Acc=0.7515
Train Loss=0.6548, Train Acc=0.8686 | Val Loss=2.0805, Val Acc=0.7339
Train Loss=0.6254, Train Acc=0.8783 | Val Loss=2.0793, Val Acc=0.7408
Train Loss=0.5871, Train Acc=0.8813 | Val Loss=1.9454, Val Acc=0.7467
Train Loss=0.6167, Train Acc=0.8842 | Val Loss=2.0367, Val Acc=0.7648
Train Loss=0.5426, Train Acc=0.8948 | Val Loss=2.1792, Val Acc=0.7925
Train Loss=0.4824, Train Acc=0.9184 | Val Loss=2.0952, Val Acc=0.7835
Train Loss=0.4754, Train Acc=0.9206 | Val Loss=2.1315, Val Acc=0.7971
Train Loss=0.5277, Train Acc=0.9172 | Val Loss=2.1269, Val Acc=0.7949
Train Loss=0.4581, Train Acc=0.9334 | Val Loss=1.7505, Val Acc=0.8369
Train Loss=0.4664, Train Acc=0.9425 | Val Loss=2.0971, Val Acc=0.7897
Train Loss=0.4624, Train Acc=0.9327 | Val Loss=1.8545, Val Acc=0.8341
Train Loss=0.3819, Train Acc=0.9570 | Val Loss=1.8632, Val Acc=0.7916
Train Loss=0.4237, Train Acc=0.9458 | Val Loss=1.8053, Val Acc=0.8429
Train Loss=0.4151, Train Acc=0.9546 | Val Loss=1.9122, Val Acc=0.8393
Train Loss=0.3768, Train Acc=0.9620 | Val Loss=1.8722, Val Acc=0.8141
Train Loss=0.3656, Train Acc=0.9551 | Val Loss=1.6708, Val Acc=0.8436
Train Loss=0.3291, Train Acc=0.9695 | Val Loss=2.0343, Val Acc=0.7961
Train Loss=0.3141, Train Acc=0.9729 | Val Loss=1.9033, Val Acc=0.8500
Train Loss=0.2888, Train Acc=0.9769 | Val Loss=1.8392, Val Acc=0.8616
Train Loss=0.2995, Train Acc=0.9805 | Val Loss=1.7360, Val Acc=0.8645
Train Loss=0.2824, Train Acc=0.9800 | Val Loss=1.8129, Val Acc=0.8474
Train Loss=0.2776, Train Acc=0.9824 | Val Loss=1.8824, Val Acc=0.8562
Train Loss=0.2816, Train Acc=0.9805 | Val Loss=1.7117, Val Acc=0.8545
Train Loss=0.2711, Train Acc=0.9824 | Val Loss=1.5902, Val Acc=0.8671
Train Loss=0.2880, Train Acc=0.9821 | Val Loss=1.7708, Val Acc=0.8628
Train Loss=0.2400, Train Acc=0.9859 | Val Loss=1.7676, Val Acc=0.8528
Train Loss=0.2336, Train Acc=0.9848 | Val Loss=1.7101, Val Acc=0.8718
Train Loss=0.2420, Train Acc=0.9831 | Val Loss=1.8262, Val Acc=0.8239
Train Loss=0.2282, Train Acc=0.9786 | Val Loss=1.7679, Val Acc=0.8683
Train Loss=0.2564, Train Acc=0.9864 | Val Loss=1.9766, Val Acc=0.8500
Train Loss=0.2105, Train Acc=0.9919 | Val Loss=1.7601, Val Acc=0.8718
Train Loss=0.2391, Train Acc=0.9909 | Val Loss=2.0423, Val Acc=0.8298
Train Loss=0.2229, Train Acc=0.9824 | Val Loss=1.9179, Val Acc=0.8706
Train Loss=0.2253, Train Acc=0.9895 | Val Loss=2.0275, Val Acc=0.8547
