Train Loss=2.0027, Train Acc=0.2461 | Val Loss=1.9745, Val Acc=0.2459
Train Loss=0.6120, Train Acc=0.9091 | Val Loss=0.9047, Val Acc=0.7049
Train Loss=0.6056, Train Acc=0.9002 | Val Loss=0.8526, Val Acc=0.8033
Train Loss=0.5941, Train Acc=0.8980 | Val Loss=0.8562, Val Acc=0.7541
Train Loss=0.5582, Train Acc=0.9268 | Val Loss=0.8565, Val Acc=0.7377
Train Loss=0.5439, Train Acc=0.9313 | Val Loss=0.8415, Val Acc=0.7213
Train Loss=0.5542, Train Acc=0.9424 | Val Loss=0.8759, Val Acc=0.7049
Train Loss=0.5606, Train Acc=0.9313 | Val Loss=0.8461, Val Acc=0.7705
Train Loss=0.5247, Train Acc=0.9335 | Val Loss=0.8400, Val Acc=0.7541
Train Loss=0.5113, Train Acc=0.9335 | Val Loss=0.8279, Val Acc=0.7541
Train Loss=0.4915, Train Acc=0.9579 | Val Loss=0.8253, Val Acc=0.7377
Train Loss=0.5066, Train Acc=0.9313 | Val Loss=0.8259, Val Acc=0.7541
Train Loss=0.4776, Train Acc=0.9557 | Val Loss=0.8470, Val Acc=0.7213
Train Loss=0.4485, Train Acc=0.9645 | Val Loss=0.8169, Val Acc=0.7541
Train Loss=0.4694, Train Acc=0.9180 | Val Loss=0.8240, Val Acc=0.7213
Train Loss=0.4412, Train Acc=0.9645 | Val Loss=0.8153, Val Acc=0.7377
Train Loss=0.4393, Train Acc=0.9579 | Val Loss=0.8031, Val Acc=0.7705
Train Loss=0.4808, Train Acc=0.9424 | Val Loss=0.8140, Val Acc=0.7377
Train Loss=0.4421, Train Acc=0.9468 | Val Loss=0.8637, Val Acc=0.7377
Train Loss=0.4976, Train Acc=0.8891 | Val Loss=0.8252, Val Acc=0.7377
Train Loss=0.4635, Train Acc=0.9446 | Val Loss=0.8325, Val Acc=0.7869
Train Loss=0.4346, Train Acc=0.9446 | Val Loss=0.8743, Val Acc=0.6721
Train Loss=0.4319, Train Acc=0.9557 | Val Loss=0.8440, Val Acc=0.7049
Train Loss=0.3896, Train Acc=0.9712 | Val Loss=0.7913, Val Acc=0.7377
Train Loss=0.3674, Train Acc=0.9734 | Val Loss=0.7869, Val Acc=0.7049
Train Loss=0.3715, Train Acc=0.9756 | Val Loss=0.8302, Val Acc=0.6721
Train Loss=0.3729, Train Acc=0.9534 | Val Loss=0.7888, Val Acc=0.7541
Train Loss=0.3580, Train Acc=0.9823 | Val Loss=0.8295, Val Acc=0.7213
Train Loss=0.3456, Train Acc=0.9823 | Val Loss=0.7773, Val Acc=0.7541
Train Loss=0.3351, Train Acc=0.9778 | Val Loss=0.7939, Val Acc=0.7377
Train Loss=0.3140, Train Acc=0.9911 | Val Loss=0.8117, Val Acc=0.7049
Train Loss=0.3168, Train Acc=0.9823 | Val Loss=0.7923, Val Acc=0.7049
Train Loss=0.3063, Train Acc=0.9911 | Val Loss=0.7726, Val Acc=0.7705
Train Loss=0.3049, Train Acc=0.9889 | Val Loss=0.7602, Val Acc=0.7377
Train Loss=0.3343, Train Acc=0.9712 | Val Loss=0.7562, Val Acc=0.7213
Train Loss=0.3303, Train Acc=0.9800 | Val Loss=0.7505, Val Acc=0.7705
Train Loss=0.3052, Train Acc=0.9778 | Val Loss=0.7501, Val Acc=0.7377
Train Loss=0.2982, Train Acc=0.9889 | Val Loss=0.8280, Val Acc=0.7213
Train Loss=0.3024, Train Acc=0.9845 | Val Loss=0.7356, Val Acc=0.7705
Train Loss=0.2713, Train Acc=0.9889 | Val Loss=0.7315, Val Acc=0.7377
Train Loss=0.2679, Train Acc=0.9933 | Val Loss=0.7357, Val Acc=0.7705
Train Loss=0.2798, Train Acc=0.9889 | Val Loss=0.7471, Val Acc=0.7541
Train Loss=0.2582, Train Acc=0.9933 | Val Loss=0.7439, Val Acc=0.7541
Train Loss=0.2555, Train Acc=0.9956 | Val Loss=0.7456, Val Acc=0.7869
Train Loss=0.2605, Train Acc=0.9889 | Val Loss=0.7612, Val Acc=0.7705
Train Loss=0.2646, Train Acc=0.9889 | Val Loss=0.7559, Val Acc=0.7377
Train Loss=0.2452, Train Acc=0.9933 | Val Loss=0.7720, Val Acc=0.7377
Train Loss=0.2361, Train Acc=0.9956 | Val Loss=0.7365, Val Acc=0.7377
Train Loss=0.2283, Train Acc=0.9956 | Val Loss=0.7346, Val Acc=0.7377
Train Loss=0.2252, Train Acc=0.9956 | Val Loss=0.7184, Val Acc=0.7377
Train Loss=0.2251, Train Acc=0.9933 | Val Loss=0.7489, Val Acc=0.7377
Train Loss=0.2258, Train Acc=0.9956 | Val Loss=0.7737, Val Acc=0.7377
Train Loss=0.2149, Train Acc=0.9956 | Val Loss=0.7138, Val Acc=0.7869
Train Loss=0.2273, Train Acc=0.9933 | Val Loss=0.7214, Val Acc=0.7541
Train Loss=0.2125, Train Acc=0.9956 | Val Loss=0.7247, Val Acc=0.7377
