Train Loss=2.0208, Train Acc=0.3793 | Val Loss=2.1903, Val Acc=0.4191
Train Loss=0.4037, Train Acc=0.9953 | Val Loss=2.4320, Val Acc=0.5494
Train Loss=0.3868, Train Acc=0.9960 | Val Loss=2.4953, Val Acc=0.5438
Train Loss=0.4302, Train Acc=0.9807 | Val Loss=2.3695, Val Acc=0.5607
Train Loss=0.3994, Train Acc=0.9973 | Val Loss=2.5778, Val Acc=0.5483
Train Loss=0.4012, Train Acc=0.9964 | Val Loss=2.4157, Val Acc=0.5596
Train Loss=0.4038, Train Acc=0.9918 | Val Loss=2.3791, Val Acc=0.5652
Train Loss=0.3818, Train Acc=0.9979 | Val Loss=2.4193, Val Acc=0.5663
Train Loss=0.3816, Train Acc=0.9937 | Val Loss=2.4850, Val Acc=0.5517
Train Loss=0.3689, Train Acc=0.9983 | Val Loss=2.4531, Val Acc=0.5596
Train Loss=0.3742, Train Acc=0.9984 | Val Loss=2.4809, Val Acc=0.5573
Train Loss=0.3950, Train Acc=0.9927 | Val Loss=2.4919, Val Acc=0.5584
Train Loss=0.3947, Train Acc=0.9946 | Val Loss=2.6839, Val Acc=0.5270
Train Loss=0.3734, Train Acc=0.9973 | Val Loss=2.6084, Val Acc=0.5483
Train Loss=0.3622, Train Acc=0.9992 | Val Loss=2.4604, Val Acc=0.5674
Train Loss=0.3822, Train Acc=0.9847 | Val Loss=2.5328, Val Acc=0.5472
Train Loss=0.4558, Train Acc=0.9614 | Val Loss=2.5175, Val Acc=0.5607
Train Loss=0.3672, Train Acc=0.9972 | Val Loss=2.6287, Val Acc=0.5427
Train Loss=0.3655, Train Acc=0.9910 | Val Loss=2.4424, Val Acc=0.5775
Train Loss=0.3451, Train Acc=0.9994 | Val Loss=2.4575, Val Acc=0.5742
Train Loss=0.3582, Train Acc=0.9983 | Val Loss=2.4582, Val Acc=0.5539
Train Loss=0.3616, Train Acc=0.9981 | Val Loss=2.4912, Val Acc=0.5618
Train Loss=0.3572, Train Acc=0.9991 | Val Loss=2.4706, Val Acc=0.5596
Train Loss=0.3627, Train Acc=0.9989 | Val Loss=2.4860, Val Acc=0.5629
Train Loss=0.3548, Train Acc=0.9983 | Val Loss=2.5119, Val Acc=0.5742
Train Loss=0.3552, Train Acc=0.9991 | Val Loss=2.5131, Val Acc=0.5562
Train Loss=0.3576, Train Acc=0.9986 | Val Loss=2.6165, Val Acc=0.5528
Train Loss=0.4012, Train Acc=0.9854 | Val Loss=2.5601, Val Acc=0.5438
Train Loss=0.3939, Train Acc=0.9908 | Val Loss=2.5357, Val Acc=0.5494
Train Loss=0.3450, Train Acc=0.9991 | Val Loss=2.5434, Val Acc=0.5596
