Train Loss=1.8884, Train Acc=0.2569 | Val Loss=1.8661, Val Acc=0.3472
Train Loss=0.1250, Train Acc=1.0000 | Val Loss=0.6861, Val Acc=0.8056
Train Loss=0.1203, Train Acc=1.0000 | Val Loss=0.7040, Val Acc=0.7986
Train Loss=0.1180, Train Acc=1.0000 | Val Loss=0.6782, Val Acc=0.8125
Train Loss=0.1114, Train Acc=0.9990 | Val Loss=0.6604, Val Acc=0.8125
Train Loss=0.1099, Train Acc=0.9990 | Val Loss=0.6681, Val Acc=0.8056
Train Loss=0.1080, Train Acc=1.0000 | Val Loss=0.6626, Val Acc=0.7986
Train Loss=0.1094, Train Acc=1.0000 | Val Loss=0.6630, Val Acc=0.8194
Train Loss=0.1022, Train Acc=1.0000 | Val Loss=0.6611, Val Acc=0.8194
Train Loss=0.1064, Train Acc=1.0000 | Val Loss=0.6496, Val Acc=0.8194
Train Loss=0.1083, Train Acc=1.0000 | Val Loss=0.6703, Val Acc=0.8125
Train Loss=0.1020, Train Acc=1.0000 | Val Loss=0.6634, Val Acc=0.8056
Train Loss=0.0972, Train Acc=1.0000 | Val Loss=0.6739, Val Acc=0.8125
Train Loss=0.0998, Train Acc=1.0000 | Val Loss=0.6706, Val Acc=0.8125
Train Loss=0.0970, Train Acc=1.0000 | Val Loss=0.6688, Val Acc=0.8056
Train Loss=0.0975, Train Acc=1.0000 | Val Loss=0.6933, Val Acc=0.8056
Train Loss=0.0919, Train Acc=1.0000 | Val Loss=0.6748, Val Acc=0.8125
Train Loss=0.0932, Train Acc=1.0000 | Val Loss=0.7043, Val Acc=0.7917
Train Loss=0.0930, Train Acc=1.0000 | Val Loss=0.6792, Val Acc=0.8056
Train Loss=0.0900, Train Acc=1.0000 | Val Loss=0.6847, Val Acc=0.8056
Train Loss=0.0881, Train Acc=1.0000 | Val Loss=0.6602, Val Acc=0.8125
Train Loss=0.0891, Train Acc=1.0000 | Val Loss=0.6452, Val Acc=0.8194
Train Loss=0.0855, Train Acc=1.0000 | Val Loss=0.6676, Val Acc=0.8194
Train Loss=0.0840, Train Acc=1.0000 | Val Loss=0.6481, Val Acc=0.8194
Train Loss=0.0832, Train Acc=1.0000 | Val Loss=0.6459, Val Acc=0.8264
Train Loss=0.0833, Train Acc=1.0000 | Val Loss=0.6537, Val Acc=0.7986
Train Loss=0.0804, Train Acc=1.0000 | Val Loss=0.6812, Val Acc=0.8125
Train Loss=0.0801, Train Acc=1.0000 | Val Loss=0.6472, Val Acc=0.8264
Train Loss=0.0806, Train Acc=1.0000 | Val Loss=0.6871, Val Acc=0.8125
