Train Loss=1.7066, Train Acc=0.4085 | Val Loss=1.8272, Val Acc=0.4275
Train Loss=0.2030, Train Acc=0.9804 | Val Loss=0.9808, Val Acc=0.8334
Train Loss=0.2371, Train Acc=0.9723 | Val Loss=0.9525, Val Acc=0.8502
Train Loss=0.1670, Train Acc=0.9917 | Val Loss=0.9518, Val Acc=0.8557
Train Loss=0.1629, Train Acc=0.9913 | Val Loss=1.0548, Val Acc=0.8322
Train Loss=0.1726, Train Acc=0.9872 | Val Loss=0.9751, Val Acc=0.8600
Train Loss=0.1655, Train Acc=0.9902 | Val Loss=1.0369, Val Acc=0.8452
Train Loss=0.1657, Train Acc=0.9883 | Val Loss=1.1944, Val Acc=0.8251
Train Loss=0.1788, Train Acc=0.9841 | Val Loss=0.9453, Val Acc=0.8638
Train Loss=0.1523, Train Acc=0.9925 | Val Loss=0.9364, Val Acc=0.8645
Train Loss=0.1401, Train Acc=0.9936 | Val Loss=1.0924, Val Acc=0.8395
Train Loss=0.1356, Train Acc=0.9962 | Val Loss=1.0093, Val Acc=0.8400
Train Loss=0.1769, Train Acc=0.9807 | Val Loss=1.0966, Val Acc=0.7937
Train Loss=0.2044, Train Acc=0.9739 | Val Loss=0.8283, Val Acc=0.8714
Train Loss=0.1511, Train Acc=0.9918 | Val Loss=0.8990, Val Acc=0.8702
Train Loss=0.1256, Train Acc=0.9966 | Val Loss=0.9341, Val Acc=0.8683
Train Loss=0.1124, Train Acc=0.9981 | Val Loss=0.9198, Val Acc=0.8692
Train Loss=0.1222, Train Acc=0.9972 | Val Loss=0.8954, Val Acc=0.8657
Train Loss=0.1574, Train Acc=0.9835 | Val Loss=0.9723, Val Acc=0.8583
Train Loss=0.1674, Train Acc=0.9839 | Val Loss=1.1647, Val Acc=0.8471
Train Loss=0.1331, Train Acc=0.9919 | Val Loss=0.9740, Val Acc=0.8531
Train Loss=0.1137, Train Acc=0.9962 | Val Loss=1.0012, Val Acc=0.8623
Train Loss=0.1279, Train Acc=0.9966 | Val Loss=0.8566, Val Acc=0.8768
Train Loss=0.1137, Train Acc=0.9970 | Val Loss=1.0521, Val Acc=0.8545
Train Loss=0.1361, Train Acc=0.9886 | Val Loss=0.9129, Val Acc=0.8671
Train Loss=0.1298, Train Acc=0.9930 | Val Loss=1.1092, Val Acc=0.8571
Train Loss=0.1377, Train Acc=0.9965 | Val Loss=1.0479, Val Acc=0.8490
Train Loss=0.1798, Train Acc=0.9726 | Val Loss=1.2700, Val Acc=0.8151
Train Loss=0.1153, Train Acc=0.9961 | Val Loss=1.2308, Val Acc=0.8341
Train Loss=0.1079, Train Acc=0.9977 | Val Loss=1.1257, Val Acc=0.8531
Train Loss=0.1062, Train Acc=0.9949 | Val Loss=1.1143, Val Acc=0.8524
Train Loss=0.1077, Train Acc=0.9976 | Val Loss=1.1174, Val Acc=0.8581
Train Loss=0.1108, Train Acc=0.9974 | Val Loss=0.9701, Val Acc=0.8602
Train Loss=0.1278, Train Acc=0.9894 | Val Loss=0.9481, Val Acc=0.8540
Train Loss=0.1489, Train Acc=0.9862 | Val Loss=0.8116, Val Acc=0.8792
Train Loss=0.1239, Train Acc=0.9919 | Val Loss=1.0789, Val Acc=0.8566
Train Loss=0.1103, Train Acc=0.9962 | Val Loss=0.9122, Val Acc=0.8626
Train Loss=0.1394, Train Acc=0.9870 | Val Loss=0.9372, Val Acc=0.8479
Train Loss=0.1168, Train Acc=0.9913 | Val Loss=0.9387, Val Acc=0.8671
Train Loss=0.1130, Train Acc=0.9942 | Val Loss=1.1358, Val Acc=0.8533
Train Loss=0.1057, Train Acc=0.9957 | Val Loss=0.9094, Val Acc=0.8619
Train Loss=0.0993, Train Acc=0.9972 | Val Loss=1.3170, Val Acc=0.8445
Train Loss=0.0975, Train Acc=0.9980 | Val Loss=1.1139, Val Acc=0.8630
Train Loss=0.0925, Train Acc=0.9976 | Val Loss=1.0424, Val Acc=0.8673
Train Loss=0.1015, Train Acc=0.9958 | Val Loss=1.2841, Val Acc=0.7997
Train Loss=0.1194, Train Acc=0.9882 | Val Loss=0.8745, Val Acc=0.8666
Train Loss=0.1142, Train Acc=0.9910 | Val Loss=1.1649, Val Acc=0.8151
Train Loss=0.1071, Train Acc=0.9930 | Val Loss=0.8680, Val Acc=0.8789
Train Loss=0.1195, Train Acc=0.9910 | Val Loss=1.2467, Val Acc=0.8374
Train Loss=0.0919, Train Acc=0.9958 | Val Loss=1.1153, Val Acc=0.8619
Train Loss=0.0857, Train Acc=0.9979 | Val Loss=1.5427, Val Acc=0.8315
Train Loss=0.1008, Train Acc=0.9969 | Val Loss=1.1000, Val Acc=0.8585
Train Loss=0.0906, Train Acc=0.9985 | Val Loss=1.1245, Val Acc=0.8633
Train Loss=0.0891, Train Acc=0.9953 | Val Loss=0.9344, Val Acc=0.8716
