Train Loss=1.8976, Train Acc=0.2294 | Val Loss=1.8838, Val Acc=0.3056
Train Loss=0.2233, Train Acc=0.9931 | Val Loss=0.7544, Val Acc=0.7639
Train Loss=0.2241, Train Acc=0.9902 | Val Loss=0.7020, Val Acc=0.8125
Train Loss=0.2121, Train Acc=0.9902 | Val Loss=0.6912, Val Acc=0.7986
Train Loss=0.2016, Train Acc=0.9951 | Val Loss=0.6691, Val Acc=0.7986
Train Loss=0.1957, Train Acc=0.9941 | Val Loss=0.6786, Val Acc=0.7917
Train Loss=0.1928, Train Acc=0.9971 | Val Loss=0.6897, Val Acc=0.7986
Train Loss=0.1814, Train Acc=0.9951 | Val Loss=0.6713, Val Acc=0.7986
Train Loss=0.1756, Train Acc=0.9980 | Val Loss=0.7185, Val Acc=0.7917
Train Loss=0.1761, Train Acc=0.9951 | Val Loss=0.7570, Val Acc=0.7778
Train Loss=0.1703, Train Acc=0.9980 | Val Loss=0.6919, Val Acc=0.7847
Train Loss=0.1638, Train Acc=0.9971 | Val Loss=0.6790, Val Acc=0.7986
Train Loss=0.1569, Train Acc=0.9980 | Val Loss=0.6990, Val Acc=0.7917
Train Loss=0.1569, Train Acc=0.9990 | Val Loss=0.7296, Val Acc=0.7917
Train Loss=0.1603, Train Acc=0.9990 | Val Loss=0.7567, Val Acc=0.7986
Train Loss=0.1541, Train Acc=1.0000 | Val Loss=0.7254, Val Acc=0.7917
Train Loss=0.1493, Train Acc=0.9990 | Val Loss=0.7135, Val Acc=0.7847
Train Loss=0.1493, Train Acc=1.0000 | Val Loss=0.7072, Val Acc=0.7986
Train Loss=0.1459, Train Acc=1.0000 | Val Loss=0.7192, Val Acc=0.7917
Train Loss=0.1448, Train Acc=1.0000 | Val Loss=0.7006, Val Acc=0.8056
Train Loss=0.1413, Train Acc=1.0000 | Val Loss=0.7448, Val Acc=0.7847
Train Loss=0.1390, Train Acc=1.0000 | Val Loss=0.7372, Val Acc=0.7847
Train Loss=0.1375, Train Acc=1.0000 | Val Loss=0.7390, Val Acc=0.7917
Train Loss=0.1341, Train Acc=1.0000 | Val Loss=0.7291, Val Acc=0.7847
Train Loss=0.1327, Train Acc=1.0000 | Val Loss=0.7780, Val Acc=0.7778
Train Loss=0.1349, Train Acc=0.9990 | Val Loss=0.7385, Val Acc=0.7917
Train Loss=0.1281, Train Acc=1.0000 | Val Loss=0.7437, Val Acc=0.7778
Train Loss=0.1301, Train Acc=1.0000 | Val Loss=0.7420, Val Acc=0.7847
Train Loss=0.1278, Train Acc=1.0000 | Val Loss=0.7557, Val Acc=0.7917
Train Loss=0.1188, Train Acc=1.0000 | Val Loss=0.7455, Val Acc=0.7847
Train Loss=0.1260, Train Acc=1.0000 | Val Loss=0.7197, Val Acc=0.7986
Train Loss=0.1266, Train Acc=1.0000 | Val Loss=0.7198, Val Acc=0.7847
Train Loss=0.1195, Train Acc=1.0000 | Val Loss=0.7692, Val Acc=0.7778
Train Loss=0.1209, Train Acc=1.0000 | Val Loss=0.7442, Val Acc=0.7917
Train Loss=0.1205, Train Acc=1.0000 | Val Loss=0.7568, Val Acc=0.7917
Train Loss=0.1200, Train Acc=1.0000 | Val Loss=0.7340, Val Acc=0.7778
Train Loss=0.1167, Train Acc=1.0000 | Val Loss=0.7784, Val Acc=0.7917
Train Loss=0.1180, Train Acc=1.0000 | Val Loss=0.8079, Val Acc=0.7847
Train Loss=0.1172, Train Acc=1.0000 | Val Loss=0.7514, Val Acc=0.7917
Train Loss=0.1126, Train Acc=1.0000 | Val Loss=0.7690, Val Acc=0.7847
Train Loss=0.1157, Train Acc=1.0000 | Val Loss=0.7403, Val Acc=0.7708
Train Loss=0.1131, Train Acc=1.0000 | Val Loss=0.7597, Val Acc=0.7917
Train Loss=0.1084, Train Acc=1.0000 | Val Loss=0.7552, Val Acc=0.7917
Train Loss=0.1081, Train Acc=1.0000 | Val Loss=0.7537, Val Acc=0.8056
Train Loss=0.1072, Train Acc=1.0000 | Val Loss=0.7958, Val Acc=0.7847
Train Loss=0.1063, Train Acc=0.9990 | Val Loss=0.7716, Val Acc=0.7847
Train Loss=0.2843, Train Acc=0.9304 | Val Loss=0.9405, Val Acc=0.7083
Train Loss=0.2700, Train Acc=0.9441 | Val Loss=0.8993, Val Acc=0.7431
Train Loss=0.1483, Train Acc=0.9971 | Val Loss=0.7408, Val Acc=0.7708
Train Loss=0.1311, Train Acc=0.9980 | Val Loss=0.7422, Val Acc=0.7917
Train Loss=0.1199, Train Acc=1.0000 | Val Loss=0.7411, Val Acc=0.7847
Train Loss=0.1115, Train Acc=1.0000 | Val Loss=0.7091, Val Acc=0.7986
Train Loss=0.1096, Train Acc=1.0000 | Val Loss=0.7074, Val Acc=0.7917
Train Loss=0.1082, Train Acc=1.0000 | Val Loss=0.7255, Val Acc=0.7847
