Train Loss=2.3058, Train Acc=0.2129 | Val Loss=2.2837, Val Acc=0.2131
Train Loss=0.6536, Train Acc=0.9734 | Val Loss=1.0465, Val Acc=0.7541
Train Loss=0.6519, Train Acc=0.9601 | Val Loss=1.0403, Val Acc=0.7377
Train Loss=0.6258, Train Acc=0.9690 | Val Loss=1.0447, Val Acc=0.7213
Train Loss=0.6064, Train Acc=0.9667 | Val Loss=1.0494, Val Acc=0.7377
Train Loss=0.6126, Train Acc=0.9690 | Val Loss=1.0423, Val Acc=0.7213
Train Loss=0.6131, Train Acc=0.9645 | Val Loss=1.0333, Val Acc=0.7377
Train Loss=0.6170, Train Acc=0.9800 | Val Loss=1.0457, Val Acc=0.7541
Train Loss=0.6333, Train Acc=0.9512 | Val Loss=1.0674, Val Acc=0.7213
Train Loss=0.6090, Train Acc=0.9778 | Val Loss=1.0712, Val Acc=0.7705
Train Loss=0.5975, Train Acc=0.9845 | Val Loss=1.0441, Val Acc=0.7377
Train Loss=0.5506, Train Acc=0.9867 | Val Loss=1.0386, Val Acc=0.7541
Train Loss=0.5593, Train Acc=0.9867 | Val Loss=1.0401, Val Acc=0.7541
Train Loss=0.5816, Train Acc=0.9756 | Val Loss=1.0374, Val Acc=0.7541
Train Loss=0.5550, Train Acc=0.9800 | Val Loss=1.0202, Val Acc=0.8033
Train Loss=0.5344, Train Acc=0.9911 | Val Loss=1.0244, Val Acc=0.7869
Train Loss=0.5078, Train Acc=0.9956 | Val Loss=1.0033, Val Acc=0.8033
Train Loss=0.5207, Train Acc=0.9911 | Val Loss=1.0143, Val Acc=0.7705
Train Loss=0.5156, Train Acc=0.9889 | Val Loss=1.0065, Val Acc=0.7541
Train Loss=0.4988, Train Acc=0.9956 | Val Loss=1.0024, Val Acc=0.7869
Train Loss=0.5489, Train Acc=0.9667 | Val Loss=1.0036, Val Acc=0.7705
Train Loss=0.5147, Train Acc=0.9911 | Val Loss=1.0290, Val Acc=0.7869
Train Loss=0.4855, Train Acc=0.9978 | Val Loss=1.0059, Val Acc=0.7705
Train Loss=0.4810, Train Acc=0.9956 | Val Loss=1.0324, Val Acc=0.7377
Train Loss=0.4581, Train Acc=0.9933 | Val Loss=1.0082, Val Acc=0.7213
Train Loss=0.4613, Train Acc=0.9933 | Val Loss=0.9943, Val Acc=0.7705
Train Loss=0.4987, Train Acc=0.9933 | Val Loss=1.0535, Val Acc=0.7869
Train Loss=0.4928, Train Acc=0.9956 | Val Loss=1.0281, Val Acc=0.7705
Train Loss=0.5066, Train Acc=0.9845 | Val Loss=1.0135, Val Acc=0.7213
Train Loss=0.4651, Train Acc=0.9933 | Val Loss=1.0013, Val Acc=0.7705
Train Loss=0.4508, Train Acc=0.9956 | Val Loss=0.9963, Val Acc=0.7541
Train Loss=0.4544, Train Acc=1.0000 | Val Loss=0.9834, Val Acc=0.7377
Train Loss=0.4388, Train Acc=1.0000 | Val Loss=0.9899, Val Acc=0.7377
Train Loss=0.4346, Train Acc=0.9978 | Val Loss=0.9777, Val Acc=0.8033
Train Loss=0.4000, Train Acc=1.0000 | Val Loss=0.9735, Val Acc=0.8033
Train Loss=0.4208, Train Acc=1.0000 | Val Loss=0.9795, Val Acc=0.7705
Train Loss=0.4265, Train Acc=0.9978 | Val Loss=0.9681, Val Acc=0.7541
Train Loss=0.4424, Train Acc=1.0000 | Val Loss=0.9575, Val Acc=0.7705
Train Loss=0.4127, Train Acc=0.9978 | Val Loss=0.9868, Val Acc=0.7705
Train Loss=0.4092, Train Acc=0.9978 | Val Loss=0.9754, Val Acc=0.7869
Train Loss=0.3977, Train Acc=1.0000 | Val Loss=0.9724, Val Acc=0.7541
Train Loss=0.3816, Train Acc=1.0000 | Val Loss=0.9657, Val Acc=0.7705
