Train Loss=1.8046, Train Acc=0.3471 | Val Loss=1.8463, Val Acc=0.4169
Train Loss=0.4239, Train Acc=0.9320 | Val Loss=1.6520, Val Acc=0.5809
Train Loss=0.3964, Train Acc=0.9437 | Val Loss=1.6465, Val Acc=0.5933
Train Loss=0.3842, Train Acc=0.9429 | Val Loss=1.7756, Val Acc=0.5730
Train Loss=0.3783, Train Acc=0.9492 | Val Loss=1.6873, Val Acc=0.5820
Train Loss=0.3635, Train Acc=0.9554 | Val Loss=1.7316, Val Acc=0.5865
Train Loss=0.3490, Train Acc=0.9576 | Val Loss=1.7498, Val Acc=0.5955
Train Loss=0.3487, Train Acc=0.9581 | Val Loss=1.8430, Val Acc=0.5607
Train Loss=0.3103, Train Acc=0.9718 | Val Loss=1.8046, Val Acc=0.5888
Train Loss=0.2957, Train Acc=0.9731 | Val Loss=1.8230, Val Acc=0.5640
Train Loss=0.2892, Train Acc=0.9744 | Val Loss=1.8338, Val Acc=0.5831
Train Loss=0.2788, Train Acc=0.9818 | Val Loss=1.8371, Val Acc=0.5921
Train Loss=0.2836, Train Acc=0.9785 | Val Loss=1.9191, Val Acc=0.5708
Train Loss=0.2770, Train Acc=0.9780 | Val Loss=1.8980, Val Acc=0.5820
Train Loss=0.2799, Train Acc=0.9791 | Val Loss=1.9371, Val Acc=0.5775
Train Loss=0.2659, Train Acc=0.9840 | Val Loss=1.9967, Val Acc=0.5798
Train Loss=0.2580, Train Acc=0.9810 | Val Loss=2.0217, Val Acc=0.5596
Train Loss=0.2377, Train Acc=0.9862 | Val Loss=1.9461, Val Acc=0.5831
Train Loss=0.2386, Train Acc=0.9902 | Val Loss=1.9926, Val Acc=0.5640
Train Loss=0.2410, Train Acc=0.9859 | Val Loss=2.0103, Val Acc=0.5798
Train Loss=0.2439, Train Acc=0.9815 | Val Loss=2.2150, Val Acc=0.5371
Train Loss=0.2541, Train Acc=0.9769 | Val Loss=2.0373, Val Acc=0.5685
Train Loss=0.2305, Train Acc=0.9891 | Val Loss=2.7511, Val Acc=0.4708
Train Loss=0.2425, Train Acc=0.9824 | Val Loss=2.0969, Val Acc=0.5573
Train Loss=0.2036, Train Acc=0.9943 | Val Loss=2.0477, Val Acc=0.5809
Train Loss=0.2135, Train Acc=0.9915 | Val Loss=2.0978, Val Acc=0.5775
Train Loss=0.2064, Train Acc=0.9919 | Val Loss=2.1268, Val Acc=0.5708
Train Loss=0.2439, Train Acc=0.9782 | Val Loss=2.0247, Val Acc=0.5831
Train Loss=0.2286, Train Acc=0.9832 | Val Loss=2.1389, Val Acc=0.5629
Train Loss=0.1879, Train Acc=0.9970 | Val Loss=2.1059, Val Acc=0.5775
Train Loss=0.1858, Train Acc=0.9970 | Val Loss=2.1535, Val Acc=0.5798
Train Loss=0.1837, Train Acc=0.9972 | Val Loss=2.2855, Val Acc=0.5404
Train Loss=0.1881, Train Acc=0.9948 | Val Loss=2.2061, Val Acc=0.5618
Train Loss=0.2145, Train Acc=0.9888 | Val Loss=2.1453, Val Acc=0.5775
Train Loss=0.2053, Train Acc=0.9919 | Val Loss=2.2451, Val Acc=0.5483
Train Loss=0.1739, Train Acc=0.9981 | Val Loss=2.2118, Val Acc=0.5764
Train Loss=0.1835, Train Acc=0.9992 | Val Loss=2.2300, Val Acc=0.5697
Train Loss=0.1926, Train Acc=0.9911 | Val Loss=2.2183, Val Acc=0.5663
Train Loss=0.2745, Train Acc=0.9638 | Val Loss=2.1869, Val Acc=0.5596
Train Loss=0.1681, Train Acc=0.9981 | Val Loss=2.1763, Val Acc=0.5809
Train Loss=0.1650, Train Acc=0.9989 | Val Loss=2.2001, Val Acc=0.5652
Train Loss=0.1711, Train Acc=0.9987 | Val Loss=2.2113, Val Acc=0.5640
Train Loss=0.1764, Train Acc=0.9965 | Val Loss=2.1637, Val Acc=0.5876
Train Loss=0.1831, Train Acc=0.9940 | Val Loss=2.3822, Val Acc=0.5551
Train Loss=0.1679, Train Acc=0.9981 | Val Loss=2.2524, Val Acc=0.5640
Train Loss=0.1723, Train Acc=0.9987 | Val Loss=2.2530, Val Acc=0.5730
Train Loss=0.1695, Train Acc=0.9979 | Val Loss=2.2368, Val Acc=0.5618
Train Loss=0.2350, Train Acc=0.9749 | Val Loss=2.3560, Val Acc=0.5326
Train Loss=0.1932, Train Acc=0.9930 | Val Loss=2.2310, Val Acc=0.5798
Train Loss=0.1716, Train Acc=0.9970 | Val Loss=2.2524, Val Acc=0.5775
Train Loss=0.1552, Train Acc=0.9981 | Val Loss=2.3400, Val Acc=0.5652
Train Loss=0.1817, Train Acc=0.9923 | Val Loss=2.2701, Val Acc=0.5899
Train Loss=0.1855, Train Acc=0.9896 | Val Loss=2.2683, Val Acc=0.5910
Train Loss=0.1726, Train Acc=0.9949 | Val Loss=2.4888, Val Acc=0.5539
Train Loss=0.1651, Train Acc=0.9970 | Val Loss=2.2991, Val Acc=0.5528
