Train Loss=1.9885, Train Acc=0.2239 | Val Loss=1.9657, Val Acc=0.2459
Train Loss=0.7403, Train Acc=0.8559 | Val Loss=0.8878, Val Acc=0.8033
Train Loss=0.7104, Train Acc=0.8625 | Val Loss=0.8851, Val Acc=0.7869
Train Loss=0.6836, Train Acc=0.8825 | Val Loss=0.8676, Val Acc=0.7705
Train Loss=0.6704, Train Acc=0.8758 | Val Loss=0.8798, Val Acc=0.7705
Train Loss=0.6621, Train Acc=0.9047 | Val Loss=0.8405, Val Acc=0.7705
Train Loss=0.6465, Train Acc=0.8936 | Val Loss=0.8299, Val Acc=0.8033
Train Loss=0.6297, Train Acc=0.8714 | Val Loss=0.8416, Val Acc=0.8033
Train Loss=0.6050, Train Acc=0.8958 | Val Loss=0.8366, Val Acc=0.8033
Train Loss=0.5754, Train Acc=0.9268 | Val Loss=0.8400, Val Acc=0.7705
Train Loss=0.5641, Train Acc=0.9180 | Val Loss=0.8222, Val Acc=0.7869
Train Loss=0.5407, Train Acc=0.9379 | Val Loss=0.8294, Val Acc=0.8033
Train Loss=0.5430, Train Acc=0.9246 | Val Loss=0.8380, Val Acc=0.7869
Train Loss=0.5450, Train Acc=0.9468 | Val Loss=0.8196, Val Acc=0.8361
Train Loss=0.5295, Train Acc=0.9335 | Val Loss=0.8590, Val Acc=0.8197
Train Loss=0.5099, Train Acc=0.9446 | Val Loss=0.8234, Val Acc=0.8033
Train Loss=0.4802, Train Acc=0.9379 | Val Loss=0.8003, Val Acc=0.8197
Train Loss=0.4743, Train Acc=0.9579 | Val Loss=0.8030, Val Acc=0.8033
Train Loss=0.4732, Train Acc=0.9623 | Val Loss=0.7776, Val Acc=0.8525
Train Loss=0.4682, Train Acc=0.9424 | Val Loss=0.7597, Val Acc=0.8852
Train Loss=0.4644, Train Acc=0.9468 | Val Loss=0.7742, Val Acc=0.8033
Train Loss=0.4333, Train Acc=0.9512 | Val Loss=0.7641, Val Acc=0.8197
Train Loss=0.4182, Train Acc=0.9579 | Val Loss=0.7487, Val Acc=0.8525
Train Loss=0.4067, Train Acc=0.9712 | Val Loss=0.7615, Val Acc=0.8361
Train Loss=0.3855, Train Acc=0.9712 | Val Loss=0.7438, Val Acc=0.8525
Train Loss=0.3972, Train Acc=0.9756 | Val Loss=0.7356, Val Acc=0.8525
Train Loss=0.4261, Train Acc=0.9579 | Val Loss=0.7834, Val Acc=0.7869
Train Loss=0.4045, Train Acc=0.9468 | Val Loss=0.7845, Val Acc=0.8361
Train Loss=0.3748, Train Acc=0.9867 | Val Loss=0.7838, Val Acc=0.8361
Train Loss=0.3817, Train Acc=0.9800 | Val Loss=0.7633, Val Acc=0.8197
Train Loss=0.4022, Train Acc=0.9446 | Val Loss=0.7809, Val Acc=0.7869
Train Loss=0.3555, Train Acc=0.9867 | Val Loss=0.7183, Val Acc=0.8525
Train Loss=0.3353, Train Acc=0.9911 | Val Loss=0.7320, Val Acc=0.8197
Train Loss=0.3244, Train Acc=0.9867 | Val Loss=0.6958, Val Acc=0.8689
Train Loss=0.3867, Train Acc=0.9623 | Val Loss=0.8148, Val Acc=0.7869
Train Loss=0.3919, Train Acc=0.9601 | Val Loss=0.7637, Val Acc=0.7869
Train Loss=0.3309, Train Acc=0.9734 | Val Loss=0.7291, Val Acc=0.7705
Train Loss=0.3107, Train Acc=0.9823 | Val Loss=0.7005, Val Acc=0.8525
Train Loss=0.3213, Train Acc=0.9889 | Val Loss=0.7685, Val Acc=0.8033
Train Loss=0.3390, Train Acc=0.9756 | Val Loss=0.6824, Val Acc=0.8525
Train Loss=0.3046, Train Acc=0.9911 | Val Loss=0.7305, Val Acc=0.7869
Train Loss=0.2895, Train Acc=0.9933 | Val Loss=0.7158, Val Acc=0.8033
Train Loss=0.2727, Train Acc=0.9956 | Val Loss=0.6875, Val Acc=0.8361
Train Loss=0.2596, Train Acc=0.9956 | Val Loss=0.6966, Val Acc=0.8197
Train Loss=0.2601, Train Acc=0.9911 | Val Loss=0.6937, Val Acc=0.8361
Train Loss=0.2533, Train Acc=0.9933 | Val Loss=0.7072, Val Acc=0.8033
Train Loss=0.2564, Train Acc=0.9956 | Val Loss=0.6828, Val Acc=0.8361
Train Loss=0.2465, Train Acc=1.0000 | Val Loss=0.6534, Val Acc=0.8852
Train Loss=0.2470, Train Acc=0.9933 | Val Loss=0.6626, Val Acc=0.8525
Train Loss=0.2468, Train Acc=0.9956 | Val Loss=0.6523, Val Acc=0.8361
Train Loss=0.2404, Train Acc=0.9956 | Val Loss=0.7006, Val Acc=0.8361
Train Loss=0.3107, Train Acc=0.9667 | Val Loss=0.7298, Val Acc=0.8033
Train Loss=0.2842, Train Acc=0.9734 | Val Loss=0.7381, Val Acc=0.8033
Train Loss=0.2536, Train Acc=0.9889 | Val Loss=0.6860, Val Acc=0.8033
Train Loss=0.2350, Train Acc=1.0000 | Val Loss=0.6839, Val Acc=0.8361
Train Loss=0.2309, Train Acc=0.9933 | Val Loss=0.6774, Val Acc=0.8361
Train Loss=0.2066, Train Acc=1.0000 | Val Loss=0.6710, Val Acc=0.8033
Train Loss=0.2160, Train Acc=0.9956 | Val Loss=0.6923, Val Acc=0.8033
Train Loss=0.2106, Train Acc=1.0000 | Val Loss=0.6658, Val Acc=0.8361
Train Loss=0.2131, Train Acc=1.0000 | Val Loss=0.6971, Val Acc=0.8197
Train Loss=0.2014, Train Acc=1.0000 | Val Loss=0.6961, Val Acc=0.8361
