Train Loss=1.9184, Train Acc=0.3237 | Val Loss=2.0435, Val Acc=0.2459
Train Loss=0.2285, Train Acc=0.9978 | Val Loss=0.8129, Val Acc=0.7377
Train Loss=0.2097, Train Acc=1.0000 | Val Loss=0.7581, Val Acc=0.7705
Train Loss=0.2005, Train Acc=1.0000 | Val Loss=0.7527, Val Acc=0.8033
Train Loss=0.2002, Train Acc=1.0000 | Val Loss=0.7167, Val Acc=0.7869
Train Loss=0.1927, Train Acc=1.0000 | Val Loss=0.7136, Val Acc=0.7869
Train Loss=0.1917, Train Acc=1.0000 | Val Loss=0.7007, Val Acc=0.7705
Train Loss=0.1790, Train Acc=1.0000 | Val Loss=0.6669, Val Acc=0.8197
Train Loss=0.1848, Train Acc=0.9978 | Val Loss=1.3411, Val Acc=0.6230
Train Loss=0.5053, Train Acc=0.8780 | Val Loss=0.9523, Val Acc=0.6885
Train Loss=0.5672, Train Acc=0.8514 | Val Loss=1.6119, Val Acc=0.4918
Train Loss=0.4501, Train Acc=0.9424 | Val Loss=0.7754, Val Acc=0.7705
Train Loss=0.4529, Train Acc=0.9224 | Val Loss=0.8773, Val Acc=0.7541
Train Loss=0.3964, Train Acc=0.9667 | Val Loss=0.8184, Val Acc=0.7705
Train Loss=0.3375, Train Acc=0.9778 | Val Loss=0.7896, Val Acc=0.7541
Train Loss=0.3259, Train Acc=0.9734 | Val Loss=0.7065, Val Acc=0.8033
Train Loss=0.2955, Train Acc=0.9956 | Val Loss=0.7681, Val Acc=0.8033
Train Loss=0.2761, Train Acc=0.9867 | Val Loss=0.7382, Val Acc=0.7541
Train Loss=0.2363, Train Acc=0.9978 | Val Loss=0.8418, Val Acc=0.8033
Train Loss=0.2448, Train Acc=0.9956 | Val Loss=0.7878, Val Acc=0.7705
Train Loss=0.2286, Train Acc=0.9978 | Val Loss=0.7652, Val Acc=0.8197
Train Loss=0.2293, Train Acc=0.9933 | Val Loss=0.7936, Val Acc=0.8361
