Train Loss=3.2702, Train Acc=0.3433 | Val Loss=4.6611, Val Acc=0.3368
Train Loss=1.2698, Train Acc=0.6872 | Val Loss=3.0133, Val Acc=0.6285
Train Loss=1.2296, Train Acc=0.6960 | Val Loss=3.0846, Val Acc=0.5746
Train Loss=1.1998, Train Acc=0.7112 | Val Loss=2.9442, Val Acc=0.6326
Train Loss=1.1960, Train Acc=0.7069 | Val Loss=2.9988, Val Acc=0.6354
Train Loss=1.1482, Train Acc=0.7248 | Val Loss=3.1576, Val Acc=0.6141
Train Loss=1.1926, Train Acc=0.7202 | Val Loss=3.0723, Val Acc=0.5908
Train Loss=1.1973, Train Acc=0.7180 | Val Loss=2.9031, Val Acc=0.6625
Train Loss=1.0860, Train Acc=0.7446 | Val Loss=2.9821, Val Acc=0.6342
Train Loss=1.0645, Train Acc=0.7505 | Val Loss=2.8862, Val Acc=0.6715
Train Loss=1.0364, Train Acc=0.7568 | Val Loss=2.8908, Val Acc=0.6974
Train Loss=1.0179, Train Acc=0.7650 | Val Loss=2.8776, Val Acc=0.6760
Train Loss=0.9483, Train Acc=0.7779 | Val Loss=2.8386, Val Acc=0.6860
Train Loss=0.9603, Train Acc=0.7771 | Val Loss=2.8391, Val Acc=0.6895
Train Loss=0.8974, Train Acc=0.8001 | Val Loss=2.9315, Val Acc=0.6250
Train Loss=0.9273, Train Acc=0.8007 | Val Loss=2.7049, Val Acc=0.7054
Train Loss=0.9210, Train Acc=0.8038 | Val Loss=2.8659, Val Acc=0.6392
Train Loss=0.8993, Train Acc=0.8121 | Val Loss=2.5745, Val Acc=0.7368
Train Loss=0.8553, Train Acc=0.8287 | Val Loss=2.6906, Val Acc=0.7361
Train Loss=0.8460, Train Acc=0.8318 | Val Loss=2.5576, Val Acc=0.7465
Train Loss=0.8003, Train Acc=0.8457 | Val Loss=2.6459, Val Acc=0.7624
Train Loss=0.7574, Train Acc=0.8572 | Val Loss=2.6275, Val Acc=0.7327
Train Loss=0.7317, Train Acc=0.8594 | Val Loss=2.5711, Val Acc=0.7546
Train Loss=0.7408, Train Acc=0.8676 | Val Loss=2.6519, Val Acc=0.6808
Train Loss=0.7651, Train Acc=0.8617 | Val Loss=2.6333, Val Acc=0.7427
Train Loss=0.6980, Train Acc=0.8795 | Val Loss=2.4657, Val Acc=0.7759
Train Loss=0.6664, Train Acc=0.8879 | Val Loss=2.5363, Val Acc=0.7671
Train Loss=0.6662, Train Acc=0.8856 | Val Loss=2.4680, Val Acc=0.7828
Train Loss=0.6421, Train Acc=0.9047 | Val Loss=2.6354, Val Acc=0.7387
Train Loss=0.6111, Train Acc=0.9023 | Val Loss=2.6403, Val Acc=0.7439
Train Loss=0.6008, Train Acc=0.9121 | Val Loss=2.5071, Val Acc=0.7301
Train Loss=0.5813, Train Acc=0.9152 | Val Loss=2.4377, Val Acc=0.8006
Train Loss=0.5388, Train Acc=0.9303 | Val Loss=2.4095, Val Acc=0.8077
Train Loss=0.5411, Train Acc=0.9210 | Val Loss=2.4366, Val Acc=0.8094
Train Loss=0.5415, Train Acc=0.9313 | Val Loss=2.3733, Val Acc=0.8139
Train Loss=0.5345, Train Acc=0.9358 | Val Loss=2.2874, Val Acc=0.8298
Train Loss=0.5336, Train Acc=0.9456 | Val Loss=2.2945, Val Acc=0.8248
Train Loss=0.5018, Train Acc=0.9481 | Val Loss=2.2130, Val Acc=0.8400
Train Loss=0.4414, Train Acc=0.9499 | Val Loss=2.3801, Val Acc=0.7954
Train Loss=0.5000, Train Acc=0.9497 | Val Loss=2.2834, Val Acc=0.8355
Train Loss=0.4369, Train Acc=0.9602 | Val Loss=2.2161, Val Acc=0.8426
Train Loss=0.3985, Train Acc=0.9698 | Val Loss=2.1439, Val Acc=0.8493
Train Loss=0.4092, Train Acc=0.9686 | Val Loss=2.2749, Val Acc=0.8376
Train Loss=0.3733, Train Acc=0.9741 | Val Loss=2.2281, Val Acc=0.8547
Train Loss=0.4172, Train Acc=0.9687 | Val Loss=2.2001, Val Acc=0.8564
