Train Loss=2.2567, Train Acc=0.2993 | Val Loss=2.2457, Val Acc=0.2459
Train Loss=0.7071, Train Acc=0.9534 | Val Loss=1.0228, Val Acc=0.8361
Train Loss=0.7126, Train Acc=0.9490 | Val Loss=1.0399, Val Acc=0.8033
Train Loss=0.7002, Train Acc=0.9667 | Val Loss=1.0316, Val Acc=0.7869
Train Loss=0.6825, Train Acc=0.9712 | Val Loss=1.0121, Val Acc=0.8525
Train Loss=0.6759, Train Acc=0.9667 | Val Loss=0.9891, Val Acc=0.8525
Train Loss=0.6774, Train Acc=0.9512 | Val Loss=0.9965, Val Acc=0.8361
Train Loss=0.6422, Train Acc=0.9800 | Val Loss=1.0126, Val Acc=0.8033
Train Loss=0.6535, Train Acc=0.9490 | Val Loss=1.0097, Val Acc=0.8361
Train Loss=0.6345, Train Acc=0.9756 | Val Loss=1.0112, Val Acc=0.7869
Train Loss=0.6100, Train Acc=0.9734 | Val Loss=1.0088, Val Acc=0.8197
Train Loss=0.6077, Train Acc=0.9867 | Val Loss=0.9758, Val Acc=0.8525
Train Loss=0.5611, Train Acc=0.9845 | Val Loss=0.9743, Val Acc=0.8361
Train Loss=0.5877, Train Acc=0.9867 | Val Loss=0.9888, Val Acc=0.8197
Train Loss=0.5598, Train Acc=0.9933 | Val Loss=0.9904, Val Acc=0.8361
Train Loss=0.5546, Train Acc=0.9845 | Val Loss=0.9527, Val Acc=0.8525
Train Loss=0.5513, Train Acc=0.9889 | Val Loss=0.9542, Val Acc=0.8361
Train Loss=0.5462, Train Acc=0.9911 | Val Loss=0.9509, Val Acc=0.8361
Train Loss=0.5478, Train Acc=0.9867 | Val Loss=0.9634, Val Acc=0.8361
Train Loss=0.5483, Train Acc=0.9845 | Val Loss=0.9675, Val Acc=0.8525
Train Loss=0.5212, Train Acc=0.9933 | Val Loss=0.9408, Val Acc=0.8361
Train Loss=0.5288, Train Acc=0.9867 | Val Loss=0.9454, Val Acc=0.8361
Train Loss=0.5000, Train Acc=0.9933 | Val Loss=0.9657, Val Acc=0.8197
Train Loss=0.5225, Train Acc=0.9978 | Val Loss=0.9407, Val Acc=0.8525
Train Loss=0.4901, Train Acc=0.9911 | Val Loss=0.9398, Val Acc=0.8361
Train Loss=0.5195, Train Acc=0.9845 | Val Loss=0.9362, Val Acc=0.8689
Train Loss=0.4888, Train Acc=0.9911 | Val Loss=0.9469, Val Acc=0.8525
Train Loss=0.4987, Train Acc=0.9889 | Val Loss=0.9345, Val Acc=0.8033
Train Loss=0.5108, Train Acc=0.9978 | Val Loss=0.9525, Val Acc=0.8033
Train Loss=0.4952, Train Acc=0.9956 | Val Loss=0.9510, Val Acc=0.8361
Train Loss=0.4772, Train Acc=0.9978 | Val Loss=0.9426, Val Acc=0.8361
Train Loss=0.4639, Train Acc=0.9956 | Val Loss=0.9359, Val Acc=0.8361
Train Loss=0.4587, Train Acc=0.9978 | Val Loss=0.9248, Val Acc=0.8361
Train Loss=0.4506, Train Acc=1.0000 | Val Loss=0.9329, Val Acc=0.8361
Train Loss=0.4527, Train Acc=1.0000 | Val Loss=0.9651, Val Acc=0.8197
Train Loss=0.4539, Train Acc=0.9978 | Val Loss=0.9307, Val Acc=0.8361
Train Loss=0.4441, Train Acc=1.0000 | Val Loss=0.9400, Val Acc=0.8197
Train Loss=0.4406, Train Acc=1.0000 | Val Loss=0.9687, Val Acc=0.8197
Train Loss=0.4368, Train Acc=1.0000 | Val Loss=0.9354, Val Acc=0.8361
Train Loss=0.4180, Train Acc=1.0000 | Val Loss=0.9612, Val Acc=0.8197
Train Loss=0.4368, Train Acc=1.0000 | Val Loss=0.9413, Val Acc=0.8033
Train Loss=0.4694, Train Acc=0.9978 | Val Loss=0.9801, Val Acc=0.7869
Train Loss=0.4562, Train Acc=0.9978 | Val Loss=0.9937, Val Acc=0.8197
Train Loss=0.4369, Train Acc=0.9956 | Val Loss=0.9904, Val Acc=0.7869
Train Loss=0.4756, Train Acc=0.9845 | Val Loss=1.0119, Val Acc=0.8033
Train Loss=0.4958, Train Acc=0.9889 | Val Loss=1.0035, Val Acc=0.8033
Train Loss=0.4834, Train Acc=0.9867 | Val Loss=0.9390, Val Acc=0.8033
Train Loss=0.4254, Train Acc=1.0000 | Val Loss=0.9389, Val Acc=0.8361
Train Loss=0.4304, Train Acc=1.0000 | Val Loss=0.9227, Val Acc=0.8525
