Train Loss=2.2662, Train Acc=0.2129 | Val Loss=2.2528, Val Acc=0.2459
Train Loss=0.8670, Train Acc=0.9202 | Val Loss=1.1154, Val Acc=0.7377
Train Loss=0.8575, Train Acc=0.9180 | Val Loss=1.1099, Val Acc=0.7377
Train Loss=0.8283, Train Acc=0.9335 | Val Loss=1.0623, Val Acc=0.7869
Train Loss=0.8199, Train Acc=0.9268 | Val Loss=1.0431, Val Acc=0.8033
Train Loss=0.8108, Train Acc=0.9357 | Val Loss=1.0576, Val Acc=0.7705
Train Loss=0.8035, Train Acc=0.9424 | Val Loss=1.0518, Val Acc=0.7869
Train Loss=0.7666, Train Acc=0.9401 | Val Loss=1.0239, Val Acc=0.8197
Train Loss=0.7784, Train Acc=0.9534 | Val Loss=1.0282, Val Acc=0.7541
Train Loss=0.7269, Train Acc=0.9446 | Val Loss=1.0129, Val Acc=0.8033
Train Loss=0.7237, Train Acc=0.9557 | Val Loss=1.0195, Val Acc=0.8033
Train Loss=0.7151, Train Acc=0.9601 | Val Loss=1.0133, Val Acc=0.7705
Train Loss=0.7174, Train Acc=0.9667 | Val Loss=1.0291, Val Acc=0.7213
Train Loss=0.7057, Train Acc=0.9512 | Val Loss=1.0206, Val Acc=0.8033
Train Loss=0.7480, Train Acc=0.9157 | Val Loss=1.0338, Val Acc=0.7541
Train Loss=0.6815, Train Acc=0.9690 | Val Loss=1.0229, Val Acc=0.7705
Train Loss=0.6813, Train Acc=0.9601 | Val Loss=0.9978, Val Acc=0.7869
Train Loss=0.6677, Train Acc=0.9712 | Val Loss=1.0449, Val Acc=0.7541
Train Loss=0.6527, Train Acc=0.9823 | Val Loss=0.9907, Val Acc=0.7869
Train Loss=0.6351, Train Acc=0.9867 | Val Loss=1.0124, Val Acc=0.7705
Train Loss=0.6136, Train Acc=0.9845 | Val Loss=0.9921, Val Acc=0.7541
Train Loss=0.6189, Train Acc=0.9845 | Val Loss=1.0096, Val Acc=0.7541
Train Loss=0.6203, Train Acc=0.9911 | Val Loss=0.9996, Val Acc=0.7541
Train Loss=0.6351, Train Acc=0.9579 | Val Loss=0.9923, Val Acc=0.7705
Train Loss=0.6074, Train Acc=0.9623 | Val Loss=1.0289, Val Acc=0.7541
Train Loss=0.6002, Train Acc=0.9800 | Val Loss=0.9826, Val Acc=0.7869
Train Loss=0.5917, Train Acc=0.9845 | Val Loss=0.9994, Val Acc=0.7541
Train Loss=0.6155, Train Acc=0.9690 | Val Loss=1.0294, Val Acc=0.7541
Train Loss=0.5728, Train Acc=0.9911 | Val Loss=0.9639, Val Acc=0.7541
Train Loss=0.5564, Train Acc=0.9867 | Val Loss=0.9847, Val Acc=0.7541
Train Loss=0.5548, Train Acc=0.9911 | Val Loss=0.9870, Val Acc=0.7541
Train Loss=0.5537, Train Acc=0.9911 | Val Loss=0.9677, Val Acc=0.7705
Train Loss=0.5327, Train Acc=0.9933 | Val Loss=0.9804, Val Acc=0.7705
Train Loss=0.5285, Train Acc=0.9956 | Val Loss=0.9563, Val Acc=0.7705
Train Loss=0.5193, Train Acc=0.9956 | Val Loss=0.9734, Val Acc=0.7705
Train Loss=0.5276, Train Acc=0.9956 | Val Loss=0.9578, Val Acc=0.7705
Train Loss=0.5132, Train Acc=0.9956 | Val Loss=0.9518, Val Acc=0.7705
Train Loss=0.5283, Train Acc=0.9933 | Val Loss=0.9782, Val Acc=0.7541
Train Loss=0.5148, Train Acc=0.9956 | Val Loss=0.9479, Val Acc=0.7869
Train Loss=0.4996, Train Acc=0.9956 | Val Loss=0.9640, Val Acc=0.7541
Train Loss=0.5060, Train Acc=0.9933 | Val Loss=1.0090, Val Acc=0.7541
Train Loss=0.5571, Train Acc=0.9690 | Val Loss=0.9747, Val Acc=0.7869
Train Loss=0.5843, Train Acc=0.9601 | Val Loss=1.0118, Val Acc=0.7541
Train Loss=0.5697, Train Acc=0.9734 | Val Loss=1.0941, Val Acc=0.7213
Train Loss=0.5300, Train Acc=0.9911 | Val Loss=0.9605, Val Acc=0.8033
Train Loss=0.5064, Train Acc=0.9933 | Val Loss=0.9469, Val Acc=0.7705
Train Loss=0.4772, Train Acc=0.9933 | Val Loss=1.0503, Val Acc=0.7541
Train Loss=0.4828, Train Acc=0.9956 | Val Loss=0.9678, Val Acc=0.7705
Train Loss=0.4955, Train Acc=0.9956 | Val Loss=0.9508, Val Acc=0.7705
Train Loss=0.4947, Train Acc=0.9889 | Val Loss=1.0751, Val Acc=0.7541
Train Loss=0.4940, Train Acc=0.9933 | Val Loss=1.0084, Val Acc=0.7705
Train Loss=0.4651, Train Acc=1.0000 | Val Loss=0.9913, Val Acc=0.7869
