Train Loss=1.8230, Train Acc=0.2069 | Val Loss=1.8195, Val Acc=0.2986
Train Loss=0.1290, Train Acc=0.9980 | Val Loss=0.7207, Val Acc=0.7708
Train Loss=0.1284, Train Acc=0.9980 | Val Loss=0.7180, Val Acc=0.7778
Train Loss=0.1275, Train Acc=0.9980 | Val Loss=0.6982, Val Acc=0.7847
Train Loss=0.1202, Train Acc=1.0000 | Val Loss=0.7266, Val Acc=0.7778
Train Loss=0.1108, Train Acc=0.9990 | Val Loss=0.7193, Val Acc=0.7708
Train Loss=0.1086, Train Acc=1.0000 | Val Loss=0.7400, Val Acc=0.7639
Train Loss=0.1096, Train Acc=1.0000 | Val Loss=0.7225, Val Acc=0.7778
Train Loss=0.1023, Train Acc=1.0000 | Val Loss=0.7269, Val Acc=0.7708
Train Loss=0.0997, Train Acc=1.0000 | Val Loss=0.7402, Val Acc=0.7569
Train Loss=0.1009, Train Acc=1.0000 | Val Loss=0.7649, Val Acc=0.7500
Train Loss=0.0954, Train Acc=0.9990 | Val Loss=0.7386, Val Acc=0.7847
Train Loss=0.0942, Train Acc=1.0000 | Val Loss=0.7414, Val Acc=0.7847
Train Loss=0.0910, Train Acc=1.0000 | Val Loss=0.7507, Val Acc=0.7917
Train Loss=0.0887, Train Acc=1.0000 | Val Loss=0.7424, Val Acc=0.7778
Train Loss=0.0882, Train Acc=1.0000 | Val Loss=0.7470, Val Acc=0.7847
Train Loss=0.0881, Train Acc=0.9990 | Val Loss=0.7545, Val Acc=0.7778
Train Loss=0.0994, Train Acc=0.9951 | Val Loss=0.8100, Val Acc=0.7708
Train Loss=0.0994, Train Acc=0.9961 | Val Loss=0.7892, Val Acc=0.7708
Train Loss=0.1044, Train Acc=0.9951 | Val Loss=0.8763, Val Acc=0.7569
Train Loss=0.0934, Train Acc=0.9990 | Val Loss=0.7787, Val Acc=0.7917
Train Loss=0.0823, Train Acc=1.0000 | Val Loss=0.7438, Val Acc=0.7778
Train Loss=0.0790, Train Acc=1.0000 | Val Loss=0.7322, Val Acc=0.7917
Train Loss=0.0758, Train Acc=1.0000 | Val Loss=0.7357, Val Acc=0.7847
Train Loss=0.0776, Train Acc=1.0000 | Val Loss=0.7435, Val Acc=0.7778
Train Loss=0.0787, Train Acc=1.0000 | Val Loss=0.7635, Val Acc=0.7569
Train Loss=0.0773, Train Acc=1.0000 | Val Loss=0.7515, Val Acc=0.7917
Train Loss=0.0748, Train Acc=1.0000 | Val Loss=0.7590, Val Acc=0.7778
Train Loss=0.0730, Train Acc=1.0000 | Val Loss=0.7468, Val Acc=0.7986
Train Loss=0.0734, Train Acc=1.0000 | Val Loss=0.7574, Val Acc=0.7986
Train Loss=0.0730, Train Acc=1.0000 | Val Loss=0.7642, Val Acc=0.8056
Train Loss=0.0712, Train Acc=1.0000 | Val Loss=0.7593, Val Acc=0.7917
Train Loss=0.0697, Train Acc=1.0000 | Val Loss=0.7502, Val Acc=0.7778
Train Loss=0.0684, Train Acc=1.0000 | Val Loss=0.7672, Val Acc=0.7847
Train Loss=0.0688, Train Acc=1.0000 | Val Loss=0.7699, Val Acc=0.7986
Train Loss=0.0683, Train Acc=1.0000 | Val Loss=0.7536, Val Acc=0.7917
Train Loss=0.0673, Train Acc=1.0000 | Val Loss=0.7457, Val Acc=0.7917
Train Loss=0.0674, Train Acc=1.0000 | Val Loss=0.7552, Val Acc=0.7847
Train Loss=0.0662, Train Acc=1.0000 | Val Loss=0.7846, Val Acc=0.7986
Train Loss=0.0652, Train Acc=1.0000 | Val Loss=0.7648, Val Acc=0.7778
Train Loss=0.0658, Train Acc=1.0000 | Val Loss=0.7623, Val Acc=0.7778
Train Loss=0.0639, Train Acc=1.0000 | Val Loss=0.7661, Val Acc=0.7778
Train Loss=0.0640, Train Acc=1.0000 | Val Loss=0.7537, Val Acc=0.7917
Train Loss=0.0658, Train Acc=1.0000 | Val Loss=0.7535, Val Acc=0.7917
Train Loss=0.0677, Train Acc=0.9990 | Val Loss=0.7914, Val Acc=0.7986
Train Loss=0.0645, Train Acc=1.0000 | Val Loss=0.8226, Val Acc=0.7778
Train Loss=0.0643, Train Acc=1.0000 | Val Loss=0.7676, Val Acc=0.7708
Train Loss=0.0610, Train Acc=1.0000 | Val Loss=0.7504, Val Acc=0.7778
Train Loss=0.0605, Train Acc=1.0000 | Val Loss=0.7651, Val Acc=0.7917
Train Loss=0.0580, Train Acc=1.0000 | Val Loss=0.7546, Val Acc=0.7847
Train Loss=0.0611, Train Acc=1.0000 | Val Loss=0.8513, Val Acc=0.7917
