Train Loss=2.0026, Train Acc=0.2217 | Val Loss=1.9967, Val Acc=0.2459
Train Loss=0.5012, Train Acc=0.9401 | Val Loss=0.7623, Val Acc=0.7705
Train Loss=0.4768, Train Acc=0.9424 | Val Loss=0.7806, Val Acc=0.7541
Train Loss=0.5563, Train Acc=0.9024 | Val Loss=0.7938, Val Acc=0.8197
Train Loss=0.4962, Train Acc=0.9224 | Val Loss=0.7928, Val Acc=0.7049
Train Loss=0.4497, Train Acc=0.9490 | Val Loss=0.7554, Val Acc=0.8361
Train Loss=0.4579, Train Acc=0.9446 | Val Loss=0.7659, Val Acc=0.7377
Train Loss=0.4759, Train Acc=0.9313 | Val Loss=0.8145, Val Acc=0.6885
Train Loss=0.4613, Train Acc=0.9424 | Val Loss=0.7264, Val Acc=0.7869
Train Loss=0.4337, Train Acc=0.9645 | Val Loss=0.7065, Val Acc=0.8361
Train Loss=0.4370, Train Acc=0.9468 | Val Loss=0.7502, Val Acc=0.7213
Train Loss=0.4049, Train Acc=0.9712 | Val Loss=0.7313, Val Acc=0.7705
Train Loss=0.3945, Train Acc=0.9690 | Val Loss=0.7099, Val Acc=0.7705
Train Loss=0.3928, Train Acc=0.9490 | Val Loss=0.7607, Val Acc=0.7377
Train Loss=0.3590, Train Acc=0.9778 | Val Loss=0.7349, Val Acc=0.7705
Train Loss=0.3411, Train Acc=0.9756 | Val Loss=0.7081, Val Acc=0.8033
Train Loss=0.3877, Train Acc=0.9579 | Val Loss=0.6967, Val Acc=0.8033
Train Loss=0.3754, Train Acc=0.9512 | Val Loss=0.7120, Val Acc=0.7377
Train Loss=0.3474, Train Acc=0.9867 | Val Loss=0.6917, Val Acc=0.8197
Train Loss=0.3477, Train Acc=0.9623 | Val Loss=0.6855, Val Acc=0.7705
Train Loss=0.3351, Train Acc=0.9778 | Val Loss=0.7458, Val Acc=0.7377
Train Loss=0.3584, Train Acc=0.9667 | Val Loss=0.6961, Val Acc=0.8197
Train Loss=0.3371, Train Acc=0.9734 | Val Loss=0.6678, Val Acc=0.8033
Train Loss=0.3007, Train Acc=0.9911 | Val Loss=0.6639, Val Acc=0.8033
Train Loss=0.3007, Train Acc=0.9933 | Val Loss=0.6709, Val Acc=0.7869
Train Loss=0.3148, Train Acc=0.9823 | Val Loss=0.7073, Val Acc=0.7869
Train Loss=0.3715, Train Acc=0.9557 | Val Loss=0.7487, Val Acc=0.7705
Train Loss=0.3178, Train Acc=0.9889 | Val Loss=0.7425, Val Acc=0.7213
Train Loss=0.3133, Train Acc=0.9823 | Val Loss=0.6870, Val Acc=0.8033
Train Loss=0.2875, Train Acc=0.9823 | Val Loss=0.6833, Val Acc=0.7869
Train Loss=0.2538, Train Acc=0.9978 | Val Loss=0.6512, Val Acc=0.7869
Train Loss=0.2392, Train Acc=0.9978 | Val Loss=0.6342, Val Acc=0.8197
Train Loss=0.2385, Train Acc=0.9956 | Val Loss=0.6554, Val Acc=0.8197
Train Loss=0.2428, Train Acc=0.9933 | Val Loss=0.6836, Val Acc=0.7869
Train Loss=0.2434, Train Acc=0.9956 | Val Loss=0.5977, Val Acc=0.8525
Train Loss=0.2280, Train Acc=0.9978 | Val Loss=0.6151, Val Acc=0.8361
Train Loss=0.2223, Train Acc=1.0000 | Val Loss=0.6505, Val Acc=0.7869
Train Loss=0.2167, Train Acc=0.9978 | Val Loss=0.6678, Val Acc=0.7541
Train Loss=0.2108, Train Acc=0.9956 | Val Loss=0.6243, Val Acc=0.8361
Train Loss=0.2116, Train Acc=0.9978 | Val Loss=0.6108, Val Acc=0.8525
Train Loss=0.2132, Train Acc=0.9978 | Val Loss=0.6277, Val Acc=0.8033
Train Loss=0.2068, Train Acc=1.0000 | Val Loss=0.6361, Val Acc=0.7869
Train Loss=0.2058, Train Acc=0.9978 | Val Loss=0.6366, Val Acc=0.8361
Train Loss=0.2101, Train Acc=1.0000 | Val Loss=0.6910, Val Acc=0.7705
Train Loss=0.2415, Train Acc=0.9823 | Val Loss=0.6940, Val Acc=0.7705
Train Loss=0.2200, Train Acc=0.9978 | Val Loss=0.5683, Val Acc=0.9016
Train Loss=0.2120, Train Acc=0.9978 | Val Loss=0.6231, Val Acc=0.8033
Train Loss=0.2001, Train Acc=0.9978 | Val Loss=0.6339, Val Acc=0.7869
Train Loss=0.1905, Train Acc=1.0000 | Val Loss=0.6361, Val Acc=0.8033
